-5.0 -5.0 2.175286480801353
-5.0 -5.5 2.1712350150383086
-5.0 -6.0 2.169490063252602
-5.0 -6.5 2.16693153112097
-5.0 -7.0 2.1662275238856066
-5.0 -7.5 2.1605872480194064
-5.0 -8.0 2.162430815604619
-5.0 -8.5 2.1591134896823423
-5.0 -9.0 2.156039963931067
-5.0 -9.5 2.1521227252284603
-5.0 -10.0 2.1494135300698054
-5.0 -10.5 2.147235764497377
-5.0 -11.0 2.1444279535392154
-5.0 -11.5 2.1417406730026722
-5.0 -12.0 2.138212418842563
-5.0 -12.5 2.134339009384182
-5.0 -13.0 2.133287107522783
-5.0 -13.5 2.131495587165088
-5.0 -14.0 2.1252581378463224
-5.0 -14.5 2.1211272315781198
-5.0 -15.0 2.1183221599477218
-5.0 -15.5 2.1137885724982026
-5.0 -16.0 2.1110026761621534
-5.0 -16.5 2.1070388688875585
-5.0 -17.0 2.1027079916925793
-5.0 -18.0 2.091589060298259
-5.0 -19.0 2.080812544874447
-5.0 -20.0 2.0716357968648453
-5.0 -21.0 2.0618920080080825
-5.0 -22.0 2.0528604443699767
-5.0 -23.0 2.0420784502906355
-5.0 -24.0 2.0353972298740937
-5.0 -25.0 2.0249028652099788
-5.0 -27.0 2.0101734998226273
-5.0 -29.0 1.9839006072375258
-5.0 -31.0 1.9618462794090774
-5.0 -33.0 1.9372235578690469
-5.0 -35.0 1.912077898658856
-4.0 -4.0 2.1846878536876075
-4.0 -4.5 2.181408878354028
-4.0 -5.0 2.1776176487285683
-4.0 -5.5 2.1757932564377045
-4.0 -6.0 2.1714322466373206
-4.0 -6.5 2.1701885918324373
-4.0 -7.0 2.166854829943576
-4.0 -7.5 2.167131502047746
-4.0 -8.0 2.161617235258693
-4.0 -8.5 2.1601023870051677
-4.0 -9.0 2.156741231838666
-4.0 -9.5 2.155946826787089
-4.0 -10.0 2.151624167575402
-4.0 -10.5 2.1504791285700247
-4.0 -11.0 2.146671462977981
-4.0 -11.5 2.1444087782448675
-4.0 -12.0 2.1438280407588866
-4.0 -12.5 2.1371358630312876
-4.0 -13.0 2.1333802446667613
-4.0 -13.5 2.132374911377351
-4.0 -14.0 2.1294136980644023
-4.0 -14.5 2.1249924230532087
-4.0 -15.0 2.1208259055240735
-4.0 -15.5 2.1173414806081885
-4.0 -16.0 2.1115039731429768
-4.0 -17.0 2.104567995244376
-4.0 -18.0 2.093391537967011
-4.0 -19.0 2.085518709973102
-4.0 -20.0 2.0746134461443786
-4.0 -21.0 2.0636725710547217
-4.0 -22.0 2.0550382099424045
-4.0 -23.0 2.0444178362011436
-4.0 -24.0 2.0386405939467402
-4.0 -26.0 2.017369713858813
-4.0 -28.0 1.9968439309227106
-4.0 -30.0 1.9730693052584323
-4.0 -32.0 1.9508577400163265
-4.0 -34.0 1.925251051943445
-3.0 -3.0 2.1992090301648903
-3.0 -3.5 2.1932838642112285
-3.0 -4.0 2.1903007362761673
-3.0 -4.5 2.1876435883450287
-3.0 -5.0 2.1841125948571554
-3.0 -5.5 2.183120958206565
-3.0 -6.0 2.177529990240119
-3.0 -6.5 2.1762068949300772
-3.0 -7.0 2.1721280358893917
-3.0 -7.5 2.1725690676594054
-3.0 -8.0 2.1692818743425337
-3.0 -8.5 2.166233002541134
-3.0 -9.0 2.1644168282335623
-3.0 -9.5 2.160551636758474
-3.0 -10.0 2.1599572026336733
-3.0 -10.5 2.1564919530121363
-3.0 -11.0 2.1492656063705455
-3.0 -11.5 2.1482356191312593
-3.0 -12.0 2.1465016246566084
-3.0 -12.5 2.1455291633003677
-3.0 -13.0 2.1410229691284886
-3.0 -13.5 2.134834827709477
-3.0 -14.0 2.1328186824751283
-3.0 -14.5 2.126981175009916
-3.0 -15.0 2.1239377818640457
-3.0 -16.0 2.1145090157001505
-3.0 -17.0 2.1039626038085184
-3.0 -18.0 2.09544877311782
-3.0 -19.0 2.0880087589106324
-3.0 -20.0 2.075900930193487
-3.0 -21.0 2.063749272232116
-3.0 -22.0 2.0541314924525005
-3.0 -23.0 2.0454259088183173
-3.0 -25.0 2.028151707938154
-3.0 -27.0 2.0065986770905284
-3.0 -29.0 1.9822268779736856
-3.0 -31.0 1.9570587562758301
-3.0 -33.0 1.9308055868506304
-2.95 -2.95 2.199978781266592
-2.95 -3.45 2.1963190393738077
-2.95 -3.95 2.1929989741237663
-2.95 -4.45 2.188942029705193
-2.95 -4.95 2.185602789160804
-2.95 -5.45 2.1809294959953176
-2.95 -5.95 2.1786942045398447
-2.95 -6.45 2.177086219142341
-2.95 -6.95 2.175286480801353
-2.95 -7.45 2.1723280068161683
-2.95 -7.95 2.170062582755291
-2.95 -8.45 2.1680272622265937
-2.95 -8.95 2.1644332642001465
-2.95 -9.45 2.1614857475260183
-2.95 -9.95 2.1572288321806683
-2.95 -10.45 2.1570343399094205
-2.95 -10.95 2.152714420025498
-2.95 -11.45 2.150391470081575
-2.95 -11.95 2.1449073358979267
-2.95 -12.45 2.1413160771992437
-2.95 -12.95 2.136141487052934
-2.95 -13.45 2.134259568879024
-2.95 -13.95 2.1304902538756774
-2.95 -14.45 2.1272578471140866
-2.95 -14.95 2.120469792914746
-2.95 -15.95 2.1124134299606445
-2.95 -16.95 2.1025682859766124
-2.95 -17.95 2.0953255033684375
-2.95 -18.95 2.0834258635613603
-2.95 -19.95 2.073550586971923
-2.95 -20.95 2.0625850579323903
-2.95 -21.95 2.0538164697596337
-2.95 -22.95 2.0451903266306077
-2.95 -24.95 2.023544158639005
