-2.8 12.0 -0.017413175382347226
-2.8 13.0 -0.017683777575727384
-2.8 14.0 -0.017873600066410648
-2.8 15.0 -0.0180696886932119
-2.8 16.0 -0.01821149698246915
-2.8 17.0 -0.018321387994479625
-2.8 18.0 -0.018439784740328275
-2.8 19.0 -0.018546995200144512
-2.8 20.0 -0.01861457985063846
-2.8 22.0 -0.01876724339654608
-2.8 24.0 -0.01888947838734369
-2.8 26.0 -0.01901015154652053
-2.8 28.0 -0.01908365697198229
-2.8 30.0 -0.019147512896579726
-2.775 0.0 -0.011213461704541001
-2.775 0.5 -0.01126623171334576
-2.775 1.0 -0.011318511959629511
-2.775 1.5 -0.011344471940382819
-2.775 2.0 -0.011497794157889665
-2.775 2.5 -0.011622508812161711
-2.775 3.0 -0.011816657504675017
-2.775 3.5 -0.012141835471793958
-2.775 4.0 -0.012450470673538853
-2.775 4.5 -0.012785432646305401
-2.775 5.0 -0.013180902901894163
-2.775 5.5 -0.013572088082974536
-2.775 6.0 -0.013959064093817778
-2.775 6.5 -0.014341921420171225
-2.775 7.0 -0.014720759845779271
-2.775 7.5 -0.015066372545837332
-2.775 8.0 -0.015424888074931234
-2.775 8.5 -0.015700144696896234
-2.775 9.0 -0.01593987853773917
-2.775 9.5 -0.016172610325032838
-2.775 10.0 -0.016398829978000684
-2.775 10.5 -0.016570557963434696
-2.775 11.0 -0.01673879848083215
-2.775 11.5 -0.016856930819072673
-2.775 12.0 -0.01700806998629277
-2.775 13.0 -0.017235477520255074
-2.775 14.0 -0.017435134012651288
-2.775 15.0 -0.017565739134827237
-2.775 16.0 -0.017705070525345604
-2.775 17.0 -0.0178422428089127
-2.775 18.0 -0.017946342263626017
-2.775 19.0 -0.01802876060586188
-2.775 20.0 -0.018120589493627583
-2.775 22.0 -0.018261611426037647
-2.775 24.0 -0.01839063795945754
-2.775 26.0 -0.01849841720083995
-2.775 28.0 -0.018585675177042262
-2.775 30.0 -0.018633799874462845
-2.75 0.0 -0.01118688942081397
-2.75 0.5 -0.01118688942081397
-2.75 1.0 -0.01118688942081397
-2.75 1.5 -0.011292432346572345
-2.75 2.0 -0.011421647591853837
-2.75 2.5 -0.011548003502915459
-2.75 3.0 -0.01176871921899558
-2.75 3.5 -0.012050711320876152
-2.75 4.0 -0.012342011585553439
-2.75 4.5 -0.012682651410769998
-2.75 5.0 -0.013045207500204539
-2.75 5.5 -0.013462630994530583
-2.75 6.0 -0.01380337381628589
-2.75 6.5 -0.014177999390176915
-2.75 7.0 -0.014533809334539188
-2.75 7.5 -0.014888055529538279
-2.75 8.0 -0.015168471118613582
-2.75 8.5 -0.01545285710821142
-2.75 9.0 -0.0156866100826904
-2.75 9.5 -0.01590042323148566
-2.75 10.0 -0.016070005752935046
-2.75 10.5 -0.01623608275859847
-2.75 11.0 -0.016374002036960923
-2.75 11.5 -0.016521856557036054
-2.75 12.0 -0.01663103498840766
-2.75 13.0 -0.016845192005513657
-2.75 14.0 -0.017042569208587353
-2.75 15.0 -0.017156569716217096
-2.75 16.0 -0.01730254231073098
-2.75 17.0 -0.017435134012651288
-2.75 18.0 -0.017533270042067298
-2.75 19.0 -0.017608845415981036
-2.75 20.0 -0.017705070525345604
-2.75 22.0 -0.017863159877080568
-2.75 24.0 -0.017956685979036397
-2.75 26.0 -0.018079891794585662
-2.75 28.0 -0.01816110520032115
-2.75 30.0 -0.018261611426037647
-2.737 0.0 -0.01107931651350893
-2.737 0.5 -0.01113336281520952
-2.737 1.0 -0.01116019029920917
-2.737 1.5 -0.011213461704541001
-2.737 2.0 -0.011344471940382819
-2.737 2.5 -0.011548003502915459
-2.737 3.0 -0.011720387178673217
-2.737 3.5 -0.011981452829790188
-2.737 4.0 -0.012298089464641001
-2.737 4.5 -0.012620174282199968
-2.737 5.0 -0.012986178604402845
-2.737 5.5 -0.01337003775507934
-2.737 6.0 -0.01371533970074175
-2.737 6.5 -0.014077798166369634
-2.737 7.0 -0.014406452869251504
-2.737 7.5 -0.01475146016378807
-2.737 8.0 -0.015036945962049752
-2.737 8.5 -0.015326188647871065
-2.737 9.0 -0.015536162529769299
-2.737 9.5 -0.015727144139070174
-2.737 10.0 -0.01591359674474552
-2.737 10.5 -0.016070005752935046
-2.737 11.0 -0.016223427973456783
-2.737 11.5 -0.016349098573376325
-2.737 12.0 -0.01646057314315843
-2.737 13.0 -0.01666711109925979
-2.737 14.0 -0.016845192005513657
-2.737 15.0 -0.016973430236664915
-2.737 16.0 -0.017122528813858597
-2.737 17.0 -0.017246691236834494
-2.737 18.0 -0.017335880624976433
-2.737 19.0 -0.017457037470372087
-2.737 20.0 -0.017522420243478536
-2.737 22.0 -0.01765174167663032
-2.737 24.0 -0.017779195488791723
-2.737 26.0 -0.017873600066410648
-2.737 28.0 -0.017997942151576903
-2.737 30.0 -0.018079891794585662
-2.725 0.0 -0.01107931651350893
-2.725 0.5 -0.011052094495921162
-2.725 1.0 -0.011106405414766726
-2.725 1.5 -0.01118688942081397
-2.725 2.0 -0.011318511959629511
-2.725 2.5 -0.011421647591853837
-2.725 3.0 -0.011696070952851467
-2.725 3.5 -0.011934831919273373
-2.725 4.0 -0.012186889077419764
-2.725 4.5 -0.0125358968148155
-2.725 5.0 -0.012866483512237393
-2.725 5.5 -0.013238211896052461
-2.725 6.0 -0.013590160125737473
-2.725 6.5 -0.01394193639061186
-2.725 7.0 -0.014276803967400916
-2.725 7.5 -0.01458099735826712
-2.725 8.0 -0.014903078804645163
-2.725 8.5 -0.015168471118613582
-2.725 9.0 -0.015368643680952579
-2.725 9.5 -0.015591206966666516
-2.725 10.0 -0.015754051196046108
-2.725 10.5 -0.01591359674474552
-2.725 11.0 -0.01603118916275312
-2.725 11.5 -0.016172610325032838
-2.725 12.0 -0.016286505699569444
-2.725 13.0 -0.01648514119923423
-2.725 14.0 -0.016679101830805218
-2.725 15.0 -0.01680987703399482
-2.725 16.0 -0.016927022813721826
-2.725 17.0 -0.0170540379665632
-2.725 18.0 -0.017145237764626797
-2.725 19.0 -0.017235477520255074
-2.725 20.0 -0.017335880624976433
-2.725 22.0 -0.017489789962676555
-2.725 24.0 -0.017630319638986005
-2.725 26.0 -0.01773691424598055
-2.725 28.0 -0.017863159877080568
-2.725 30.0 -0.017956685979036397
