-5.0 -5.0 0.0 2.175286480801353 -3.8315799234238686
-5.0 -5.5 0.0 2.1712350150383086 -3.790161287631279
-5.0 -6.0 0.0 2.169490063252602 -3.7535364754257947
-5.0 -6.5 0.0 2.16693153112097 -3.7205001825912296
-5.0 -7.0 0.0 2.1662275238856066 -3.690778476351176
-5.0 -7.5 0.0 2.1605872480194064 -3.6565642725780654
-5.0 -8.0 0.0 2.162430815604619 -3.6264864537286843
-5.0 -8.5 0.0 2.1591134896823423 -3.5940528130022122
-5.0 -9.0 0.0 2.156039963931067 -3.560112542005507
-5.0 -9.5 0.0 2.1521227252284603 -3.5239260222422715
-5.0 -10.0 0.0 2.1494135300698054 -3.490725369741863
-5.0 -10.5 0.0 2.147235764497377 -3.45508671553144
-5.0 -11.0 0.0 2.1444279535392154 -3.417886644495503
-5.0 -11.5 0.0 2.1417406730026722 -3.3811796524570967
-5.0 -12.0 0.0 2.138212418842563 -3.3418429057651933
-5.0 -12.5 0.0 2.134339009384182 -3.3009721355254156
-5.0 -13.0 0.0 2.133287107522783 -3.2612244896689027
-5.0 -13.5 0.0 2.131495587165088 -3.2206824387608126
-5.0 -14.0 0.0 2.1252581378463224 -3.1731277087767276
-5.0 -14.5 0.0 2.1211272315781198 -3.125463405682081
-5.0 -15.0 0.0 2.1183221599477218 -3.077114270646419
-5.0 -15.5 0.0 2.1137885724982026 -3.0229851540285906
-5.0 -16.0 0.0 2.1110026761621534 -2.967787699582778
-5.0 -16.5 0.0 2.1070388688875585 -2.9071937694417676
-5.0 -17.0 0.0 2.1027079916925793 -2.842901746819275
-5.0 -18.0 0.0 2.091589060298259 -2.719229316255251
-5.0 -19.0 0.0 2.080812544874447 -2.6273248697710327
-5.0 -20.0 0.0 2.0716357968648453 -2.5566474741305165
-5.0 -21.0 0.0 2.0618920080080825 -2.5007597090881615
-5.0 -22.0 0.0 2.0528604443699767 -2.461272299369234
-5.0 -23.0 0.0 2.0420784502906355 -2.429868645882048
-5.0 -24.0 0.0 2.0353972298740937 -2.406836378041831
-5.0 -25.0 0.0 2.0249028652099788 -2.381081218404137
-5.0 -27.0 0.0 2.0101734998226273 -2.3381477343580217
-5.0 -29.0 0.0 1.9839006072375258 -2.287845458626585
-5.0 -31.0 0.0 1.9618462794090774 -2.245114684835011
-5.0 -33.0 0.0 1.9372235578690469 -2.203370069038498
-5.0 -35.0 0.0 1.912077898658856 -2.1638223941087613
-4.0 -4.0 0.0 2.1846878536876075 -3.924607494291352
-4.0 -4.5 0.0 2.181408878354028 -3.866177633083949
-4.0 -5.0 0.0 2.1776176487285683 -3.8165684072768196
-4.0 -5.5 0.0 2.1757932564377045 -3.777752132860087
-4.0 -6.0 0.0 2.1714322466373206 -3.7405246685465086
-4.0 -6.5 0.0 2.1701885918324373 -3.7089128261492545
-4.0 -7.0 0.0 2.166854829943576 -3.675054734985471
-4.0 -7.5 0.0 2.167131502047746 -3.644812556470247
-4.0 -8.0 0.0 2.161617235258693 -3.6091739022598244
-4.0 -8.5 0.0 2.1601023870051677 -3.578109925415382
-4.0 -9.0 0.0 2.156741231838666 -3.5441970476963176
-4.0 -9.5 0.0 2.155946826787089 -3.5117908002474856
-4.0 -10.0 0.0 2.151624167575402 -3.4751659880420007
-4.0 -10.5 0.0 2.1504791285700247 -3.442157088485076
-4.0 -11.0 0.0 2.146671462977981 -3.404765264505655
-4.0 -11.5 0.0 2.1444087782448675 -3.3686609245753423
-4.0 -12.0 0.0 2.1438280407588866 -3.332857910699076
-4.0 -12.5 0.0 2.1371358630312876 -3.2913570950735647
-4.0 -13.0 0.0 2.1333802446667613 -3.248760548342429
-4.0 -13.5 0.0 2.132374911377351 -3.2089307226529944
-4.0 -14.0 0.0 2.1294136980644023 -3.165704130536125
-4.0 -14.5 0.0 2.1249924230532087 -3.117957647608556
-4.0 -15.0 0.0 2.1208259055240735 -3.0684306016343488
-4.0 -15.5 0.0 2.1173414806081885 -3.0158902951196747
-4.0 -16.0 0.0 2.1115039731429768 -2.957460433912271
-4.0 -17.0 0.0 2.104567995244376 -2.8353412021904694
-4.0 -18.0 0.0 2.093391537967011 -2.715451783268612
-4.0 -19.0 0.0 2.085518709973102 -2.628050791628509
-4.0 -20.0 0.0 2.0746134461443786 -2.5551326258769915
-4.0 -21.0 0.0 2.0636725710547217 -2.4993982631894234
-4.0 -22.0 0.0 2.0550382099424045 -2.4610175418871765
-4.0 -23.0 0.0 2.0444178362011436 -2.4298768638653407
-4.0 -24.0 0.0 2.0386405939467402 -2.4076855696486894
-4.0 -26.0 0.0 2.017369713858813 -2.3561040278514365
-4.0 -28.0 0.0 1.9968439309227106 -2.309308091657997
-4.0 -30.0 0.0 1.9730693052584323 -2.2634133942989325
